filename,gender
data/processed/ravdess_augmented\03-01-05-01-01-02-07_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-08_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-08_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-09_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-09_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-10_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-10_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-11_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-11_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-12_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-12_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-13_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-13_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-14_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-14_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-15_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-15_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-16_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-16_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-17_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-17_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-18_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-18_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-19_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-19_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-20_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-20_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-21_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-21_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-22_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-22_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-23_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-23_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-01-02-24_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-01-02-24_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-01_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-01_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-02_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-02_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-03_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-03_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-04_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-04_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-05_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-05_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-06_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-06_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-07_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-07_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-08_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-08_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-09_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-09_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-10_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-10_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-11_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-11_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-12_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-12_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-13_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-13_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-14_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-14_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-15_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-15_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-16_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-16_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-17_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-17_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-18_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-18_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-19_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-19_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-20_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-20_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-21_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-21_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-22_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-22_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-23_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-23_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-01-24_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-01-24_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-01_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-01_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-02_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-02_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-03_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-03_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-04_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-04_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-05_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-05_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-06_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-06_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-07_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-07_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-08_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-08_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-09_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-09_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-10_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-10_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-11_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-11_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-12_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-12_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-13_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-13_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-14_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-14_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-15_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-15_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-16_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-16_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-17_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-17_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-18_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-18_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-19_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-19_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-20_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-20_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-21_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-21_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-22_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-22_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-23_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-23_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-01-02-02-24_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-01-02-02-24_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-01_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-01_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-02_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-02_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-03_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-03_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-04_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-04_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-05_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-05_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-06_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-06_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-07_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-07_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-08_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-08_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-09_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-09_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-10_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-10_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-11_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-11_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-12_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-12_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-13_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-13_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-14_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-14_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-15_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-15_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-16_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-16_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-17_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-17_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-18_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-18_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-19_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-19_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-20_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-20_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-21_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-21_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-22_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-22_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-23_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-23_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-01-24_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-01-24_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-01_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-01_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-02_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-02_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-03_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-03_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-04_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-04_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-05_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-05_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-06_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-06_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-07_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-07_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-08_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-08_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-09_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-09_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-10_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-10_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-11_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-11_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-12_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-12_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-13_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-13_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-14_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-14_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-15_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-15_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-16_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-16_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-17_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-17_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-18_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-18_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-19_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-19_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-20_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-20_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-21_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-21_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-22_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-22_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-23_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-23_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-01-02-24_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-01-02-24_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-01_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-01_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-02_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-02_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-03_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-03_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-04_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-04_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-05_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-05_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-06_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-06_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-07_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-07_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-08_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-08_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-09_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-09_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-10_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-10_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-11_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-11_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-12_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-12_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-13_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-13_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-14_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-14_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-15_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-15_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-16_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-16_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-17_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-17_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-18_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-18_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-19_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-19_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-20_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-20_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-21_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-21_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-22_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-22_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-23_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-23_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-01-24_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-01-24_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-01_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-01_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-02_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-02_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-03_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-03_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-04_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-04_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-05_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-05_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-06_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-06_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-07_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-07_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-08_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-08_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-09_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-09_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-10_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-10_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-11_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-11_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-12_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-12_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-13_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-13_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-14_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-14_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-15_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-15_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-16_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-16_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-17_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-17_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-18_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-18_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-19_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-19_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-20_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-20_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-21_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-21_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-22_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-22_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-23_webmopus.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-23_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-05-02-02-02-24_webmopus.wav,female
data/processed/ravdess_augmented\03-01-05-02-02-02-24_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-01_webmopus.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-01_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-02_webmopus.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-02_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-03_webmopus.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-03_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-04_webmopus.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-04_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-05_webmopus.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-05_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-06_webmopus.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-06_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-07_webmopus.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-07_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-08_webmopus.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-08_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-09_webmopus.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-09_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-10_webmopus.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-10_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-11_webmopus.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-11_webmopus_noisy.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-12_webmopus.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-12_webmopus_noisy.wav,female
data/processed/ravdess_augmented\03-01-06-01-01-01-13_webmopus.wav,male
data/processed/ravdess_augmented\03-01-06-01-01-01-13_webmopus_noisy.wav,male
