filename,gender,emotion,intensity,actor_id
data/processed/ravdess\03-01-05-01-02-02-08.wav,female,angry,normal,08
data/processed/ravdess\03-01-05-01-02-02-09.wav,male,angry,normal,09
data/processed/ravdess\03-01-05-01-02-02-10.wav,female,angry,normal,10
data/processed/ravdess\03-01-05-01-02-02-11.wav,male,angry,normal,11
data/processed/ravdess\03-01-05-01-02-02-12.wav,female,angry,normal,12
data/processed/ravdess\03-01-05-01-02-02-13.wav,male,angry,normal,13
data/processed/ravdess\03-01-05-01-02-02-14.wav,female,angry,normal,14
data/processed/ravdess\03-01-05-01-02-02-15.wav,male,angry,normal,15
data/processed/ravdess\03-01-05-01-02-02-16.wav,female,angry,normal,16
data/processed/ravdess\03-01-05-01-02-02-17.wav,male,angry,normal,17
data/processed/ravdess\03-01-05-01-02-02-18.wav,female,angry,normal,18
data/processed/ravdess\03-01-05-01-02-02-19.wav,male,angry,normal,19
data/processed/ravdess\03-01-05-01-02-02-20.wav,female,angry,normal,20
data/processed/ravdess\03-01-05-01-02-02-21.wav,male,angry,normal,21
data/processed/ravdess\03-01-05-01-02-02-22.wav,female,angry,normal,22
data/processed/ravdess\03-01-05-01-02-02-23.wav,male,angry,normal,23
data/processed/ravdess\03-01-05-01-02-02-24.wav,female,angry,normal,24
data/processed/ravdess\03-01-05-02-01-01-01.wav,male,angry,strong,01
data/processed/ravdess\03-01-05-02-01-01-02.wav,female,angry,strong,02
data/processed/ravdess\03-01-05-02-01-01-03.wav,male,angry,strong,03
data/processed/ravdess\03-01-05-02-01-01-04.wav,female,angry,strong,04
data/processed/ravdess\03-01-05-02-01-01-05.wav,male,angry,strong,05
data/processed/ravdess\03-01-05-02-01-01-06.wav,female,angry,strong,06
data/processed/ravdess\03-01-05-02-01-01-07.wav,male,angry,strong,07
data/processed/ravdess\03-01-05-02-01-01-08.wav,female,angry,strong,08
data/processed/ravdess\03-01-05-02-01-01-09.wav,male,angry,strong,09
data/processed/ravdess\03-01-05-02-01-01-10.wav,female,angry,strong,10
data/processed/ravdess\03-01-05-02-01-01-11.wav,male,angry,strong,11
data/processed/ravdess\03-01-05-02-01-01-12.wav,female,angry,strong,12
data/processed/ravdess\03-01-05-02-01-01-13.wav,male,angry,strong,13
data/processed/ravdess\03-01-05-02-01-01-14.wav,female,angry,strong,14
data/processed/ravdess\03-01-05-02-01-01-15.wav,male,angry,strong,15
data/processed/ravdess\03-01-05-02-01-01-16.wav,female,angry,strong,16
data/processed/ravdess\03-01-05-02-01-01-17.wav,male,angry,strong,17
data/processed/ravdess\03-01-05-02-01-01-18.wav,female,angry,strong,18
data/processed/ravdess\03-01-05-02-01-01-19.wav,male,angry,strong,19
data/processed/ravdess\03-01-05-02-01-01-20.wav,female,angry,strong,20
data/processed/ravdess\03-01-05-02-01-01-21.wav,male,angry,strong,21
data/processed/ravdess\03-01-05-02-01-01-22.wav,female,angry,strong,22
data/processed/ravdess\03-01-05-02-01-01-23.wav,male,angry,strong,23
data/processed/ravdess\03-01-05-02-01-01-24.wav,female,angry,strong,24
data/processed/ravdess\03-01-05-02-01-02-01.wav,male,angry,strong,01
data/processed/ravdess\03-01-05-02-01-02-02.wav,female,angry,strong,02
data/processed/ravdess\03-01-05-02-01-02-03.wav,male,angry,strong,03
data/processed/ravdess\03-01-05-02-01-02-04.wav,female,angry,strong,04
data/processed/ravdess\03-01-05-02-01-02-05.wav,male,angry,strong,05
data/processed/ravdess\03-01-05-02-01-02-06.wav,female,angry,strong,06
data/processed/ravdess\03-01-05-02-01-02-07.wav,male,angry,strong,07
data/processed/ravdess\03-01-05-02-01-02-08.wav,female,angry,strong,08
data/processed/ravdess\03-01-05-02-01-02-09.wav,male,angry,strong,09
data/processed/ravdess\03-01-05-02-01-02-10.wav,female,angry,strong,10
data/processed/ravdess\03-01-05-02-01-02-11.wav,male,angry,strong,11
data/processed/ravdess\03-01-05-02-01-02-12.wav,female,angry,strong,12
data/processed/ravdess\03-01-05-02-01-02-13.wav,male,angry,strong,13
data/processed/ravdess\03-01-05-02-01-02-14.wav,female,angry,strong,14
data/processed/ravdess\03-01-05-02-01-02-15.wav,male,angry,strong,15
data/processed/ravdess\03-01-05-02-01-02-16.wav,female,angry,strong,16
data/processed/ravdess\03-01-05-02-01-02-17.wav,male,angry,strong,17
data/processed/ravdess\03-01-05-02-01-02-18.wav,female,angry,strong,18
data/processed/ravdess\03-01-05-02-01-02-19.wav,male,angry,strong,19
data/processed/ravdess\03-01-05-02-01-02-20.wav,female,angry,strong,20
data/processed/ravdess\03-01-05-02-01-02-21.wav,male,angry,strong,21
data/processed/ravdess\03-01-05-02-01-02-22.wav,female,angry,strong,22
data/processed/ravdess\03-01-05-02-01-02-23.wav,male,angry,strong,23
data/processed/ravdess\03-01-05-02-01-02-24.wav,female,angry,strong,24
data/processed/ravdess\03-01-05-02-02-01-01.wav,male,angry,strong,01
data/processed/ravdess\03-01-05-02-02-01-02.wav,female,angry,strong,02
data/processed/ravdess\03-01-05-02-02-01-03.wav,male,angry,strong,03
data/processed/ravdess\03-01-05-02-02-01-04.wav,female,angry,strong,04
data/processed/ravdess\03-01-05-02-02-01-05.wav,male,angry,strong,05
data/processed/ravdess\03-01-05-02-02-01-06.wav,female,angry,strong,06
data/processed/ravdess\03-01-05-02-02-01-07.wav,male,angry,strong,07
data/processed/ravdess\03-01-05-02-02-01-08.wav,female,angry,strong,08
data/processed/ravdess\03-01-05-02-02-01-09.wav,male,angry,strong,09
data/processed/ravdess\03-01-05-02-02-01-10.wav,female,angry,strong,10
data/processed/ravdess\03-01-05-02-02-01-11.wav,male,angry,strong,11
data/processed/ravdess\03-01-05-02-02-01-12.wav,female,angry,strong,12
data/processed/ravdess\03-01-05-02-02-01-13.wav,male,angry,strong,13
data/processed/ravdess\03-01-05-02-02-01-14.wav,female,angry,strong,14
data/processed/ravdess\03-01-05-02-02-01-15.wav,male,angry,strong,15
data/processed/ravdess\03-01-05-02-02-01-16.wav,female,angry,strong,16
data/processed/ravdess\03-01-05-02-02-01-17.wav,male,angry,strong,17
data/processed/ravdess\03-01-05-02-02-01-18.wav,female,angry,strong,18
data/processed/ravdess\03-01-05-02-02-01-19.wav,male,angry,strong,19
data/processed/ravdess\03-01-05-02-02-01-20.wav,female,angry,strong,20
data/processed/ravdess\03-01-05-02-02-01-21.wav,male,angry,strong,21
data/processed/ravdess\03-01-05-02-02-01-22.wav,female,angry,strong,22
data/processed/ravdess\03-01-05-02-02-01-23.wav,male,angry,strong,23
data/processed/ravdess\03-01-05-02-02-01-24.wav,female,angry,strong,24
data/processed/ravdess\03-01-05-02-02-02-01.wav,male,angry,strong,01
data/processed/ravdess\03-01-05-02-02-02-02.wav,female,angry,strong,02
data/processed/ravdess\03-01-05-02-02-02-03.wav,male,angry,strong,03
data/processed/ravdess\03-01-05-02-02-02-04.wav,female,angry,strong,04
data/processed/ravdess\03-01-05-02-02-02-05.wav,male,angry,strong,05
data/processed/ravdess\03-01-05-02-02-02-06.wav,female,angry,strong,06
data/processed/ravdess\03-01-05-02-02-02-07.wav,male,angry,strong,07
data/processed/ravdess\03-01-05-02-02-02-08.wav,female,angry,strong,08
data/processed/ravdess\03-01-05-02-02-02-09.wav,male,angry,strong,09
data/processed/ravdess\03-01-05-02-02-02-10.wav,female,angry,strong,10
data/processed/ravdess\03-01-05-02-02-02-11.wav,male,angry,strong,11
data/processed/ravdess\03-01-05-02-02-02-12.wav,female,angry,strong,12
data/processed/ravdess\03-01-05-02-02-02-13.wav,male,angry,strong,13
data/processed/ravdess\03-01-05-02-02-02-14.wav,female,angry,strong,14
data/processed/ravdess\03-01-05-02-02-02-15.wav,male,angry,strong,15
data/processed/ravdess\03-01-05-02-02-02-16.wav,female,angry,strong,16
data/processed/ravdess\03-01-05-02-02-02-17.wav,male,angry,strong,17
data/processed/ravdess\03-01-05-02-02-02-18.wav,female,angry,strong,18
data/processed/ravdess\03-01-05-02-02-02-19.wav,male,angry,strong,19
data/processed/ravdess\03-01-05-02-02-02-20.wav,female,angry,strong,20
data/processed/ravdess\03-01-05-02-02-02-21.wav,male,angry,strong,21
data/processed/ravdess\03-01-05-02-02-02-22.wav,female,angry,strong,22
data/processed/ravdess\03-01-05-02-02-02-23.wav,male,angry,strong,23
data/processed/ravdess\03-01-05-02-02-02-24.wav,female,angry,strong,24
data/processed/ravdess\03-01-06-01-01-01-01.wav,male,fearful,normal,01
data/processed/ravdess\03-01-06-01-01-01-02.wav,female,fearful,normal,02
data/processed/ravdess\03-01-06-01-01-01-03.wav,male,fearful,normal,03
data/processed/ravdess\03-01-06-01-01-01-04.wav,female,fearful,normal,04
data/processed/ravdess\03-01-06-01-01-01-05.wav,male,fearful,normal,05
data/processed/ravdess\03-01-06-01-01-01-06.wav,female,fearful,normal,06
data/processed/ravdess\03-01-06-01-01-01-07.wav,male,fearful,normal,07
data/processed/ravdess\03-01-06-01-01-01-08.wav,female,fearful,normal,08
data/processed/ravdess\03-01-06-01-01-01-09.wav,male,fearful,normal,09
data/processed/ravdess\03-01-06-01-01-01-10.wav,female,fearful,normal,10
data/processed/ravdess\03-01-06-01-01-01-11.wav,male,fearful,normal,11
data/processed/ravdess\03-01-06-01-01-01-12.wav,female,fearful,normal,12
data/processed/ravdess\03-01-06-01-01-01-13.wav,male,fearful,normal,13
data/processed/ravdess\03-01-06-01-01-01-14.wav,female,fearful,normal,14
data/processed/ravdess\03-01-06-01-01-01-15.wav,male,fearful,normal,15
data/processed/ravdess\03-01-06-01-01-01-16.wav,female,fearful,normal,16
data/processed/ravdess\03-01-06-01-01-01-17.wav,male,fearful,normal,17
data/processed/ravdess\03-01-06-01-01-01-18.wav,female,fearful,normal,18
data/processed/ravdess\03-01-06-01-01-01-19.wav,male,fearful,normal,19
data/processed/ravdess\03-01-06-01-01-01-20.wav,female,fearful,normal,20
data/processed/ravdess\03-01-06-01-01-01-21.wav,male,fearful,normal,21
data/processed/ravdess\03-01-06-01-01-01-22.wav,female,fearful,normal,22
data/processed/ravdess\03-01-06-01-01-01-23.wav,male,fearful,normal,23
data/processed/ravdess\03-01-06-01-01-01-24.wav,female,fearful,normal,24
data/processed/ravdess\03-01-06-01-01-02-01.wav,male,fearful,normal,01
data/processed/ravdess\03-01-06-01-01-02-02.wav,female,fearful,normal,02
data/processed/ravdess\03-01-06-01-01-02-03.wav,male,fearful,normal,03
data/processed/ravdess\03-01-06-01-01-02-04.wav,female,fearful,normal,04
data/processed/ravdess\03-01-06-01-01-02-05.wav,male,fearful,normal,05
data/processed/ravdess\03-01-06-01-01-02-06.wav,female,fearful,normal,06
data/processed/ravdess\03-01-06-01-01-02-07.wav,male,fearful,normal,07
data/processed/ravdess\03-01-06-01-01-02-08.wav,female,fearful,normal,08
data/processed/ravdess\03-01-06-01-01-02-09.wav,male,fearful,normal,09
data/processed/ravdess\03-01-06-01-01-02-10.wav,female,fearful,normal,10
data/processed/ravdess\03-01-06-01-01-02-11.wav,male,fearful,normal,11
data/processed/ravdess\03-01-06-01-01-02-12.wav,female,fearful,normal,12
data/processed/ravdess\03-01-06-01-01-02-13.wav,male,fearful,normal,13
data/processed/ravdess\03-01-06-01-01-02-14.wav,female,fearful,normal,14
data/processed/ravdess\03-01-06-01-01-02-15.wav,male,fearful,normal,15
data/processed/ravdess\03-01-06-01-01-02-16.wav,female,fearful,normal,16
data/processed/ravdess\03-01-06-01-01-02-17.wav,male,fearful,normal,17
data/processed/ravdess\03-01-06-01-01-02-18.wav,female,fearful,normal,18
data/processed/ravdess\03-01-06-01-01-02-19.wav,male,fearful,normal,19
data/processed/ravdess\03-01-06-01-01-02-20.wav,female,fearful,normal,20
data/processed/ravdess\03-01-06-01-01-02-21.wav,male,fearful,normal,21
data/processed/ravdess\03-01-06-01-01-02-22.wav,female,fearful,normal,22
data/processed/ravdess\03-01-06-01-01-02-23.wav,male,fearful,normal,23
data/processed/ravdess\03-01-06-01-01-02-24.wav,female,fearful,normal,24
data/processed/ravdess\03-01-06-01-02-01-01.wav,male,fearful,normal,01
data/processed/ravdess\03-01-06-01-02-01-02.wav,female,fearful,normal,02
data/processed/ravdess\03-01-06-01-02-01-03.wav,male,fearful,normal,03
data/processed/ravdess\03-01-06-01-02-01-04.wav,female,fearful,normal,04
data/processed/ravdess\03-01-06-01-02-01-05.wav,male,fearful,normal,05
data/processed/ravdess\03-01-06-01-02-01-06.wav,female,fearful,normal,06
data/processed/ravdess\03-01-06-01-02-01-07.wav,male,fearful,normal,07
data/processed/ravdess\03-01-06-01-02-01-08.wav,female,fearful,normal,08
data/processed/ravdess\03-01-06-01-02-01-09.wav,male,fearful,normal,09
data/processed/ravdess\03-01-06-01-02-01-10.wav,female,fearful,normal,10
data/processed/ravdess\03-01-06-01-02-01-11.wav,male,fearful,normal,11
data/processed/ravdess\03-01-06-01-02-01-12.wav,female,fearful,normal,12
data/processed/ravdess\03-01-06-01-02-01-13.wav,male,fearful,normal,13
data/processed/ravdess\03-01-06-01-02-01-14.wav,female,fearful,normal,14
data/processed/ravdess\03-01-06-01-02-01-15.wav,male,fearful,normal,15
data/processed/ravdess\03-01-06-01-02-01-16.wav,female,fearful,normal,16
data/processed/ravdess\03-01-06-01-02-01-17.wav,male,fearful,normal,17
data/processed/ravdess\03-01-06-01-02-01-18.wav,female,fearful,normal,18
data/processed/ravdess\03-01-06-01-02-01-19.wav,male,fearful,normal,19
data/processed/ravdess\03-01-06-01-02-01-20.wav,female,fearful,normal,20
data/processed/ravdess\03-01-06-01-02-01-21.wav,male,fearful,normal,21
data/processed/ravdess\03-01-06-01-02-01-22.wav,female,fearful,normal,22
data/processed/ravdess\03-01-06-01-02-01-23.wav,male,fearful,normal,23
data/processed/ravdess\03-01-06-01-02-01-24.wav,female,fearful,normal,24
data/processed/ravdess\03-01-06-01-02-02-01.wav,male,fearful,normal,01
data/processed/ravdess\03-01-06-01-02-02-02.wav,female,fearful,normal,02
data/processed/ravdess\03-01-06-01-02-02-03.wav,male,fearful,normal,03
data/processed/ravdess\03-01-06-01-02-02-04.wav,female,fearful,normal,04
data/processed/ravdess\03-01-06-01-02-02-05.wav,male,fearful,normal,05
data/processed/ravdess\03-01-06-01-02-02-06.wav,female,fearful,normal,06
data/processed/ravdess\03-01-06-01-02-02-07.wav,male,fearful,normal,07
data/processed/ravdess\03-01-06-01-02-02-08.wav,female,fearful,normal,08
data/processed/ravdess\03-01-06-01-02-02-09.wav,male,fearful,normal,09
data/processed/ravdess\03-01-06-01-02-02-10.wav,female,fearful,normal,10
data/processed/ravdess\03-01-06-01-02-02-11.wav,male,fearful,normal,11
data/processed/ravdess\03-01-06-01-02-02-12.wav,female,fearful,normal,12
data/processed/ravdess\03-01-06-01-02-02-13.wav,male,fearful,normal,13
data/processed/ravdess\03-01-06-01-02-02-14.wav,female,fearful,normal,14
data/processed/ravdess\03-01-06-01-02-02-15.wav,male,fearful,normal,15
data/processed/ravdess\03-01-06-01-02-02-16.wav,female,fearful,normal,16
data/processed/ravdess\03-01-06-01-02-02-17.wav,male,fearful,normal,17
data/processed/ravdess\03-01-06-01-02-02-18.wav,female,fearful,normal,18
data/processed/ravdess\03-01-06-01-02-02-19.wav,male,fearful,normal,19
data/processed/ravdess\03-01-06-01-02-02-20.wav,female,fearful,normal,20
data/processed/ravdess\03-01-06-01-02-02-21.wav,male,fearful,normal,21
data/processed/ravdess\03-01-06-01-02-02-22.wav,female,fearful,normal,22
data/processed/ravdess\03-01-06-01-02-02-23.wav,male,fearful,normal,23
data/processed/ravdess\03-01-06-01-02-02-24.wav,female,fearful,normal,24
data/processed/ravdess\03-01-06-02-01-01-01.wav,male,fearful,strong,01
data/processed/ravdess\03-01-06-02-01-01-02.wav,female,fearful,strong,02
data/processed/ravdess\03-01-06-02-01-01-03.wav,male,fearful,strong,03
data/processed/ravdess\03-01-06-02-01-01-04.wav,female,fearful,strong,04
data/processed/ravdess\03-01-06-02-01-01-05.wav,male,fearful,strong,05
data/processed/ravdess\03-01-06-02-01-01-06.wav,female,fearful,strong,06
data/processed/ravdess\03-01-06-02-01-01-07.wav,male,fearful,strong,07
data/processed/ravdess\03-01-06-02-01-01-08.wav,female,fearful,strong,08
data/processed/ravdess\03-01-06-02-01-01-09.wav,male,fearful,strong,09
data/processed/ravdess\03-01-06-02-01-01-10.wav,female,fearful,strong,10
data/processed/ravdess\03-01-06-02-01-01-11.wav,male,fearful,strong,11
data/processed/ravdess\03-01-06-02-01-01-12.wav,female,fearful,strong,12
data/processed/ravdess\03-01-06-02-01-01-13.wav,male,fearful,strong,13
data/processed/ravdess\03-01-06-02-01-01-14.wav,female,fearful,strong,14
data/processed/ravdess\03-01-06-02-01-01-15.wav,male,fearful,strong,15
data/processed/ravdess\03-01-06-02-01-01-16.wav,female,fearful,strong,16
data/processed/ravdess\03-01-06-02-01-01-17.wav,male,fearful,strong,17
data/processed/ravdess\03-01-06-02-01-01-18.wav,female,fearful,strong,18
data/processed/ravdess\03-01-06-02-01-01-19.wav,male,fearful,strong,19
data/processed/ravdess\03-01-06-02-01-01-20.wav,female,fearful,strong,20
data/processed/ravdess\03-01-06-02-01-01-21.wav,male,fearful,strong,21
data/processed/ravdess\03-01-06-02-01-01-22.wav,female,fearful,strong,22
data/processed/ravdess\03-01-06-02-01-01-23.wav,male,fearful,strong,23
data/processed/ravdess\03-01-06-02-01-01-24.wav,female,fearful,strong,24
data/processed/ravdess\03-01-06-02-01-02-01.wav,male,fearful,strong,01
data/processed/ravdess\03-01-06-02-01-02-02.wav,female,fearful,strong,02
data/processed/ravdess\03-01-06-02-01-02-03.wav,male,fearful,strong,03
data/processed/ravdess\03-01-06-02-01-02-04.wav,female,fearful,strong,04
data/processed/ravdess\03-01-06-02-01-02-05.wav,male,fearful,strong,05
data/processed/ravdess\03-01-06-02-01-02-06.wav,female,fearful,strong,06
data/processed/ravdess\03-01-06-02-01-02-07.wav,male,fearful,strong,07
data/processed/ravdess\03-01-06-02-01-02-08.wav,female,fearful,strong,08
data/processed/ravdess\03-01-06-02-01-02-09.wav,male,fearful,strong,09
data/processed/ravdess\03-01-06-02-01-02-10.wav,female,fearful,strong,10
data/processed/ravdess\03-01-06-02-01-02-11.wav,male,fearful,strong,11
data/processed/ravdess\03-01-06-02-01-02-12.wav,female,fearful,strong,12
data/processed/ravdess\03-01-06-02-01-02-13.wav,male,fearful,strong,13
data/processed/ravdess\03-01-06-02-01-02-14.wav,female,fearful,strong,14
data/processed/ravdess\03-01-06-02-01-02-15.wav,male,fearful,strong,15
data/processed/ravdess\03-01-06-02-01-02-16.wav,female,fearful,strong,16
data/processed/ravdess\03-01-06-02-01-02-17.wav,male,fearful,strong,17
data/processed/ravdess\03-01-06-02-01-02-18.wav,female,fearful,strong,18
data/processed/ravdess\03-01-06-02-01-02-19.wav,male,fearful,strong,19
data/processed/ravdess\03-01-06-02-01-02-20.wav,female,fearful,strong,20
data/processed/ravdess\03-01-06-02-01-02-21.wav,male,fearful,strong,21
data/processed/ravdess\03-01-06-02-01-02-22.wav,female,fearful,strong,22
data/processed/ravdess\03-01-06-02-01-02-23.wav,male,fearful,strong,23
data/processed/ravdess\03-01-06-02-01-02-24.wav,female,fearful,strong,24
data/processed/ravdess\03-01-06-02-02-01-01.wav,male,fearful,strong,01
data/processed/ravdess\03-01-06-02-02-01-02.wav,female,fearful,strong,02
data/processed/ravdess\03-01-06-02-02-01-03.wav,male,fearful,strong,03
data/processed/ravdess\03-01-06-02-02-01-04.wav,female,fearful,strong,04
data/processed/ravdess\03-01-06-02-02-01-05.wav,male,fearful,strong,05
data/processed/ravdess\03-01-06-02-02-01-06.wav,female,fearful,strong,06
data/processed/ravdess\03-01-06-02-02-01-07.wav,male,fearful,strong,07
data/processed/ravdess\03-01-06-02-02-01-08.wav,female,fearful,strong,08
data/processed/ravdess\03-01-06-02-02-01-09.wav,male,fearful,strong,09
data/processed/ravdess\03-01-06-02-02-01-10.wav,female,fearful,strong,10
data/processed/ravdess\03-01-06-02-02-01-11.wav,male,fearful,strong,11
data/processed/ravdess\03-01-06-02-02-01-12.wav,female,fearful,strong,12
data/processed/ravdess\03-01-06-02-02-01-13.wav,male,fearful,strong,13
data/processed/ravdess\03-01-06-02-02-01-14.wav,female,fearful,strong,14
data/processed/ravdess\03-01-06-02-02-01-15.wav,male,fearful,strong,15
data/processed/ravdess\03-01-06-02-02-01-16.wav,female,fearful,strong,16
data/processed/ravdess\03-01-06-02-02-01-17.wav,male,fearful,strong,17
data/processed/ravdess\03-01-06-02-02-01-18.wav,female,fearful,strong,18
data/processed/ravdess\03-01-06-02-02-01-19.wav,male,fearful,strong,19
data/processed/ravdess\03-01-06-02-02-01-20.wav,female,fearful,strong,20
data/processed/ravdess\03-01-06-02-02-01-21.wav,male,fearful,strong,21
data/processed/ravdess\03-01-06-02-02-01-22.wav,female,fearful,strong,22
data/processed/ravdess\03-01-06-02-02-01-23.wav,male,fearful,strong,23
data/processed/ravdess\03-01-06-02-02-01-24.wav,female,fearful,strong,24
data/processed/ravdess\03-01-06-02-02-02-01.wav,male,fearful,strong,01
data/processed/ravdess\03-01-06-02-02-02-02.wav,female,fearful,strong,02
data/processed/ravdess\03-01-06-02-02-02-03.wav,male,fearful,strong,03
data/processed/ravdess\03-01-06-02-02-02-04.wav,female,fearful,strong,04
data/processed/ravdess\03-01-06-02-02-02-05.wav,male,fearful,strong,05
data/processed/ravdess\03-01-06-02-02-02-06.wav,female,fearful,strong,06
data/processed/ravdess\03-01-06-02-02-02-07.wav,male,fearful,strong,07
data/processed/ravdess\03-01-06-02-02-02-08.wav,female,fearful,strong,08
data/processed/ravdess\03-01-06-02-02-02-09.wav,male,fearful,strong,09
data/processed/ravdess\03-01-06-02-02-02-10.wav,female,fearful,strong,10
data/processed/ravdess\03-01-06-02-02-02-11.wav,male,fearful,strong,11
data/processed/ravdess\03-01-06-02-02-02-12.wav,female,fearful,strong,12
data/processed/ravdess\03-01-06-02-02-02-13.wav,male,fearful,strong,13
data/processed/ravdess\03-01-06-02-02-02-14.wav,female,fearful,strong,14
data/processed/ravdess\03-01-06-02-02-02-15.wav,male,fearful,strong,15
data/processed/ravdess\03-01-06-02-02-02-16.wav,female,fearful,strong,16
data/processed/ravdess\03-01-06-02-02-02-17.wav,male,fearful,strong,17
data/processed/ravdess\03-01-06-02-02-02-18.wav,female,fearful,strong,18
data/processed/ravdess\03-01-06-02-02-02-19.wav,male,fearful,strong,19
data/processed/ravdess\03-01-06-02-02-02-20.wav,female,fearful,strong,20
data/processed/ravdess\03-01-06-02-02-02-21.wav,male,fearful,strong,21
data/processed/ravdess\03-01-06-02-02-02-22.wav,female,fearful,strong,22
data/processed/ravdess\03-01-06-02-02-02-23.wav,male,fearful,strong,23
data/processed/ravdess\03-01-06-02-02-02-24.wav,female,fearful,strong,24
data/processed/ravdess\03-01-07-01-01-01-01.wav,male,disgust,normal,01
data/processed/ravdess\03-01-07-01-01-01-02.wav,female,disgust,normal,02
data/processed/ravdess\03-01-07-01-01-01-03.wav,male,disgust,normal,03
data/processed/ravdess\03-01-07-01-01-01-04.wav,female,disgust,normal,04
data/processed/ravdess\03-01-07-01-01-01-05.wav,male,disgust,normal,05
data/processed/ravdess\03-01-07-01-01-01-06.wav,female,disgust,normal,06
data/processed/ravdess\03-01-07-01-01-01-07.wav,male,disgust,normal,07
data/processed/ravdess\03-01-07-01-01-01-08.wav,female,disgust,normal,08
data/processed/ravdess\03-01-07-01-01-01-09.wav,male,disgust,normal,09
data/processed/ravdess\03-01-07-01-01-01-10.wav,female,disgust,normal,10
data/processed/ravdess\03-01-07-01-01-01-11.wav,male,disgust,normal,11
data/processed/ravdess\03-01-07-01-01-01-12.wav,female,disgust,normal,12
data/processed/ravdess\03-01-07-01-01-01-13.wav,male,disgust,normal,13
data/processed/ravdess\03-01-07-01-01-01-14.wav,female,disgust,normal,14
data/processed/ravdess\03-01-07-01-01-01-15.wav,male,disgust,normal,15
data/processed/ravdess\03-01-07-01-01-01-16.wav,female,disgust,normal,16
data/processed/ravdess\03-01-07-01-01-01-17.wav,male,disgust,normal,17
data/processed/ravdess\03-01-07-01-01-01-18.wav,female,disgust,normal,18
data/processed/ravdess\03-01-07-01-01-01-19.wav,male,disgust,normal,19
data/processed/ravdess\03-01-07-01-01-01-20.wav,female,disgust,normal,20
data/processed/ravdess\03-01-07-01-01-01-21.wav,male,disgust,normal,21
data/processed/ravdess\03-01-07-01-01-01-22.wav,female,disgust,normal,22
data/processed/ravdess\03-01-07-01-01-01-23.wav,male,disgust,normal,23
data/processed/ravdess\03-01-07-01-01-01-24.wav,female,disgust,normal,24
data/processed/ravdess\03-01-07-01-01-02-01.wav,male,disgust,normal,01
data/processed/ravdess\03-01-07-01-01-02-02.wav,female,disgust,normal,02
data/processed/ravdess\03-01-07-01-01-02-03.wav,male,disgust,normal,03
data/processed/ravdess\03-01-07-01-01-02-04.wav,female,disgust,normal,04
data/processed/ravdess\03-01-07-01-01-02-05.wav,male,disgust,normal,05
data/processed/ravdess\03-01-07-01-01-02-06.wav,female,disgust,normal,06
data/processed/ravdess\03-01-07-01-01-02-07.wav,male,disgust,normal,07
data/processed/ravdess\03-01-07-01-01-02-08.wav,female,disgust,normal,08
data/processed/ravdess\03-01-07-01-01-02-09.wav,male,disgust,normal,09
data/processed/ravdess\03-01-07-01-01-02-10.wav,female,disgust,normal,10
data/processed/ravdess\03-01-07-01-01-02-11.wav,male,disgust,normal,11
data/processed/ravdess\03-01-07-01-01-02-12.wav,female,disgust,normal,12
data/processed/ravdess\03-01-07-01-01-02-13.wav,male,disgust,normal,13
data/processed/ravdess\03-01-07-01-01-02-14.wav,female,disgust,normal,14
data/processed/ravdess\03-01-07-01-01-02-15.wav,male,disgust,normal,15
data/processed/ravdess\03-01-07-01-01-02-16.wav,female,disgust,normal,16
data/processed/ravdess\03-01-07-01-01-02-17.wav,male,disgust,normal,17
data/processed/ravdess\03-01-07-01-01-02-18.wav,female,disgust,normal,18
data/processed/ravdess\03-01-07-01-01-02-19.wav,male,disgust,normal,19
data/processed/ravdess\03-01-07-01-01-02-20.wav,female,disgust,normal,20
data/processed/ravdess\03-01-07-01-01-02-21.wav,male,disgust,normal,21
data/processed/ravdess\03-01-07-01-01-02-22.wav,female,disgust,normal,22
data/processed/ravdess\03-01-07-01-01-02-23.wav,male,disgust,normal,23
data/processed/ravdess\03-01-07-01-01-02-24.wav,female,disgust,normal,24
data/processed/ravdess\03-01-07-01-02-01-01.wav,male,disgust,normal,01
data/processed/ravdess\03-01-07-01-02-01-02.wav,female,disgust,normal,02
data/processed/ravdess\03-01-07-01-02-01-03.wav,male,disgust,normal,03
data/processed/ravdess\03-01-07-01-02-01-04.wav,female,disgust,normal,04
data/processed/ravdess\03-01-07-01-02-01-05.wav,male,disgust,normal,05
data/processed/ravdess\03-01-07-01-02-01-06.wav,female,disgust,normal,06
data/processed/ravdess\03-01-07-01-02-01-07.wav,male,disgust,normal,07
data/processed/ravdess\03-01-07-01-02-01-08.wav,female,disgust,normal,08
data/processed/ravdess\03-01-07-01-02-01-09.wav,male,disgust,normal,09
data/processed/ravdess\03-01-07-01-02-01-10.wav,female,disgust,normal,10
data/processed/ravdess\03-01-07-01-02-01-11.wav,male,disgust,normal,11
data/processed/ravdess\03-01-07-01-02-01-12.wav,female,disgust,normal,12
data/processed/ravdess\03-01-07-01-02-01-13.wav,male,disgust,normal,13
data/processed/ravdess\03-01-07-01-02-01-14.wav,female,disgust,normal,14
data/processed/ravdess\03-01-07-01-02-01-15.wav,male,disgust,normal,15
data/processed/ravdess\03-01-07-01-02-01-16.wav,female,disgust,normal,16
data/processed/ravdess\03-01-07-01-02-01-17.wav,male,disgust,normal,17
